City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,date
Póvoa de Lanhoso,100,PT,1612058418,92,41.5787,-8.282,53.01,1.01,2021-01-31 02:00:18
Santa Ana Arriba,75,DO,1612058419,94,19.3,-70.35,69.8,5.75,2021-01-31 02:00:19
Looc,100,PH,1612058419,72,12.2605,121.9926,79.43,17.69,2021-01-31 02:00:19
Bilibino,0,RU,1612058420,79,68.0546,166.4372,-26.82,5.97,2021-01-31 02:00:20
Tabas,0,IR,1612058420,50,33.5959,56.9244,47.88,2.98,2021-01-31 02:00:20
Zhigansk,67,RU,1612058421,73,66.7697,123.3711,-47.49,3.42,2021-01-31 02:00:21
Anking,77,CN,1612058421,56,30.5092,117.0506,54.21,3.78,2021-01-31 02:00:21
Peniche,95,PT,1612058422,85,39.3558,-9.3811,55.99,13.0,2021-01-31 02:00:22
Selikhino,100,RU,1612058422,87,50.3672,137.4996,-11.16,13.35,2021-01-31 02:00:22
Shelburne,100,CA,1612058423,83,44.0787,-80.2041,10.99,4.43,2021-01-31 02:00:23
La Libertad,43,EC,1612058423,79,-2.2333,-80.9,78.82,7.54,2021-01-31 02:00:23
Vicuña,90,CL,1612058141,94,-30.0319,-70.7081,64.4,4.61,2021-01-31 01:55:41
Pahrump,0,US,1612058424,59,36.2083,-115.9839,48.99,0.87,2021-01-31 02:00:24
Hammerfest,75,NO,1612058424,86,70.6634,23.6821,26.6,11.5,2021-01-31 02:00:24
Teknāf,72,BD,1612058425,56,20.8624,92.3058,67.64,8.03,2021-01-31 02:00:25
Sisimiut,71,GL,1612058425,90,66.9395,-53.6735,5.65,7.76,2021-01-31 02:00:25
Oskaloosa,90,US,1612058425,100,41.2964,-92.6444,33.8,13.8,2021-01-31 02:00:25
‘Āhuimanu,75,US,1612058426,65,21.4447,-157.8378,82.4,12.66,2021-01-31 02:00:26
Lundamo,95,NO,1612058427,95,63.1333,10.3,27.0,4.88,2021-01-31 02:00:27
Gaza,0,PS,1612058427,58,31.5,34.4667,55.0,13.24,2021-01-31 02:00:27
Vaitape,95,PF,1612058427,70,-16.5167,-151.75,81.91,8.46,2021-01-31 02:00:27
Padang,64,ID,1612058428,68,-0.9492,100.3543,81.5,2.35,2021-01-31 02:00:28
Kano,0,NG,1612058428,24,12.0001,8.5167,66.54,7.74,2021-01-31 02:00:28
Lagoa,98,PT,1612058429,95,39.05,-27.9833,61.84,24.63,2021-01-31 02:00:29
Maceió,40,BR,1612058251,94,-9.6658,-35.7353,75.2,3.44,2021-01-31 01:57:31
Broken Hill,70,AU,1612058429,32,-31.95,141.4333,80.6,14.97,2021-01-31 02:00:29
Khāsh,2,IR,1612058430,53,28.2211,61.2158,46.87,6.22,2021-01-31 02:00:30
Portland,90,US,1612057969,81,45.5234,-122.6762,48.0,5.75,2021-01-31 01:52:49
Le Marin,75,MQ,1612058430,78,14.4721,-60.8697,78.8,8.05,2021-01-31 02:00:30
Bandiagara,0,ML,1612058431,21,14.3501,-3.6104,69.4,9.24,2021-01-31 02:00:31
Havelock,1,US,1612058431,75,34.8791,-76.9013,36.0,8.05,2021-01-31 02:00:31
Nālūt,0,LY,1612058431,37,30.3333,10.85,54.57,10.22,2021-01-31 02:00:31
Sirte,0,LY,1612058431,41,31.2089,16.5887,63.77,13.29,2021-01-31 02:00:31
East London,80,ZA,1612058166,84,-33.0153,27.9116,70.3,3.04,2021-01-31 01:56:06
Karasburg,0,NA,1612058432,45,-28.0167,18.75,67.32,6.82,2021-01-31 02:00:32
Labuan,20,MY,1612058432,78,5.2767,115.2417,82.4,2.3,2021-01-31 02:00:32
São Félix do Xingu,100,BR,1612058220,96,-6.6447,-51.995,72.43,2.01,2021-01-31 01:57:00
Melito di Porto Salvo,75,IT,1612058433,82,37.9222,15.7714,57.0,8.05,2021-01-31 02:00:33
Alexandria,0,EG,1612058433,58,31.2156,29.9553,61.97,17.74,2021-01-31 02:00:33
Erenhot,94,CN,1612058434,92,43.6475,111.9767,18.1,16.24,2021-01-31 02:00:34
Tolisa,40,BA,1612058434,93,44.8818,18.3201,42.01,3.44,2021-01-31 02:00:34
Furano,75,JP,1612058435,58,43.2818,142.4743,21.2,16.11,2021-01-31 02:00:35
Hambantota,20,LK,1612058435,100,6.1241,81.1185,73.4,5.75,2021-01-31 02:00:35
Lavrentiya,36,RU,1612058435,84,65.5833,-171.0,-15.95,6.26,2021-01-31 02:00:35
Concordia,83,AR,1612058404,97,-31.393,-58.0209,69.01,15.01,2021-01-31 02:00:04
Carahue,0,CL,1612058436,100,-38.7,-73.1667,59.0,5.75,2021-01-31 02:00:36
Hīt,95,IQ,1612058436,58,33.6416,42.8251,49.48,8.3,2021-01-31 02:00:36
Kaset Sombun,1,TH,1612058436,60,16.2805,101.9542,72.73,5.82,2021-01-31 02:00:36
Port Lincoln,4,AU,1612058437,61,-34.7333,135.8667,67.87,14.32,2021-01-31 02:00:37
Shizukuishi,75,JP,1612058437,55,39.6833,140.9833,30.2,6.91,2021-01-31 02:00:37
Alugan,100,PH,1612058438,74,12.2188,125.4808,80.33,19.3,2021-01-31 02:00:38
Raymond,0,US,1612058438,68,43.9015,-70.4703,8.01,6.87,2021-01-31 02:00:38
Örnsköldsvik,90,SE,1612058438,85,63.2909,18.7153,14.0,8.05,2021-01-31 02:00:38
Calbuco,0,CL,1612058439,72,-41.768,-73.1273,57.2,6.91,2021-01-31 02:00:39
Kiryat Gat,0,IL,1612058439,58,31.61,34.7642,55.0,11.83,2021-01-31 02:00:39
Manokwari,100,ID,1612058440,81,-0.8667,134.0833,80.47,14.74,2021-01-31 02:00:40
Cancún,40,MX,1612058405,57,21.1743,-86.8466,78.01,10.36,2021-01-31 02:00:05
Caravelas,0,BR,1612058440,87,-17.7125,-39.2481,75.24,5.23,2021-01-31 02:00:40
Morón,90,AR,1612058440,89,-34.6534,-58.6198,63.0,4.0,2021-01-31 02:00:40
Shiyan,99,CN,1612058440,61,32.6475,110.7781,52.0,1.9,2021-01-31 02:00:40
Matara,65,LK,1612058441,83,5.9485,80.5353,77.74,3.67,2021-01-31 02:00:41
Tha Muang,0,TH,1612058441,45,13.9612,99.6412,80.01,7.14,2021-01-31 02:00:41
Stornoway,100,GB,1612058441,64,58.2093,-6.3865,35.6,5.75,2021-01-31 02:00:41
Buala,100,SB,1612058442,71,-8.145,159.5921,85.75,16.93,2021-01-31 02:00:42
Kapoeta,0,SS,1612058442,33,4.7717,33.5903,80.62,13.4,2021-01-31 02:00:42
Mānsa,0,IN,1612058442,57,29.9833,75.3833,43.81,1.1,2021-01-31 02:00:42
Mattru,20,SL,1612058442,89,7.6244,-11.8332,74.97,0.78,2021-01-31 02:00:42
Naryan-Mar,100,RU,1612058443,93,67.6713,53.087,0.95,11.1,2021-01-31 02:00:43
Den Helder,0,NL,1612058443,86,52.9599,4.7593,30.2,8.05,2021-01-31 02:00:43
Kohlu,0,PK,1612058443,44,29.8962,69.252,43.81,2.77,2021-01-31 02:00:43
Nyagan,100,RU,1612058443,91,62.1406,65.3936,-5.57,3.87,2021-01-31 02:00:43
Hornepayne,48,CA,1612058444,94,49.2138,-84.7705,1.69,5.01,2021-01-31 02:00:44
Riyadh,0,SA,1612058444,50,24.6877,46.7219,50.0,5.75,2021-01-31 02:00:44
Olafsvik,30,IS,1612058444,89,64.8945,-23.7142,22.86,16.67,2021-01-31 02:00:44
Navrongo,0,GH,1612058445,20,10.8956,-1.0921,73.08,8.21,2021-01-31 02:00:45
Ahipara,0,NZ,1612058445,51,-35.1667,173.1667,71.69,5.64,2021-01-31 02:00:45
Umluj,0,SA,1612058445,53,25.0213,37.2685,63.61,10.49,2021-01-31 02:00:45
Tigil',100,RU,1612058445,93,57.8,158.6667,4.89,11.54,2021-01-31 02:00:45
Tulagi,95,SB,1612058446,75,-9.0996,160.1476,83.95,10.67,2021-01-31 02:00:46
Togur,100,RU,1612058446,84,58.3631,82.8265,-25.22,7.2,2021-01-31 02:00:46
Bereda,100,ES,1612058446,91,43.2686,-7.5406,48.99,8.99,2021-01-31 02:00:46
Fort Nelson,40,CA,1612058405,77,58.8053,-122.7002,-9.4,2.3,2021-01-31 02:00:05
Sarkand,99,KZ,1612058447,66,45.41,79.9186,27.05,4.83,2021-01-31 02:00:47
Sangar,85,RU,1612058447,77,63.9242,127.4739,-46.75,4.09,2021-01-31 02:00:47
Los Llanos de Aridane,90,ES,1612058447,72,28.6585,-17.9182,64.4,10.36,2021-01-31 02:00:47
Coyhaique,0,CL,1612058388,48,-45.5752,-72.0662,60.8,8.05,2021-01-31 01:59:48
Malbork,75,PL,1612058448,80,54.0359,19.0266,26.6,9.22,2021-01-31 02:00:48
Novopavlovka,100,RU,1612058448,83,51.2172,109.2091,-14.26,7.14,2021-01-31 02:00:48
Paraisópolis,36,BR,1612058448,86,-22.5542,-45.78,65.37,1.5,2021-01-31 02:00:48
Muzhi,100,RU,1612058449,89,65.3667,64.6667,-15.03,2.89,2021-01-31 02:00:49
Killybegs,79,IE,1612058449,88,54.6333,-8.45,37.0,5.99,2021-01-31 02:00:49
Fomboni,100,KM,1612058449,74,-12.28,43.7425,83.3,13.29,2021-01-31 02:00:49
Zhezkazgan,95,KZ,1612058450,95,47.8043,67.7144,16.66,7.23,2021-01-31 02:00:50
Isetskoye,99,RU,1612058450,96,56.4858,65.3226,10.35,4.92,2021-01-31 02:00:50
Sharan,96,RU,1612058450,97,54.8167,54.0,21.27,8.23,2021-01-31 02:00:50
Isla Vista,1,US,1612058451,76,34.4133,-119.861,52.0,4.61,2021-01-31 02:00:51
Tezu,31,IN,1612058451,32,27.9167,96.1667,62.87,1.23,2021-01-31 02:00:51
Ōzu,20,JP,1612058452,71,33.5,132.55,50.0,6.91,2021-01-31 02:00:52
Xapuri,88,BR,1612058452,93,-10.6517,-68.5044,73.92,1.86,2021-01-31 02:00:52
Jumla,0,NP,1612058452,55,29.2747,82.1838,32.22,3.65,2021-01-31 02:00:52
Pevek,6,RU,1612058453,84,69.7008,170.3133,-33.29,1.86,2021-01-31 02:00:53
Grand Gaube,2,MU,1612058453,85,-20.0064,57.6608,77.0,3.0,2021-01-31 02:00:53
San Patricio,20,US,1612058454,83,28.017,-97.5169,69.8,13.8,2021-01-31 02:00:54
Humaitá,100,BR,1612058454,96,-7.5061,-63.0208,74.95,2.86,2021-01-31 02:00:54
Ouargaye,0,BF,1612058455,20,11.5033,0.0572,71.83,9.28,2021-01-31 02:00:55
Turukhansk,7,RU,1612058455,76,65.8167,87.9833,-32.12,5.5,2021-01-31 02:00:55
Sungai Raya,100,ID,1612058456,76,0.7,108.9,81.68,8.97,2021-01-31 02:00:56
Waldkraiburg,100,DE,1612058340,84,48.2085,12.3989,30.99,11.23,2021-01-31 01:59:00
Belaya Gora,100,RU,1612058457,86,68.5333,146.4167,-28.86,1.92,2021-01-31 02:00:57
Várzea da Palma,73,BR,1612058457,72,-17.5981,-44.7308,71.94,2.66,2021-01-31 02:00:57
Berlevåg,0,NO,1612058458,80,70.8578,29.0864,26.6,14.97,2021-01-31 02:00:58
Sayyan,0,YE,1612058458,52,15.1718,44.3244,44.98,3.51,2021-01-31 02:00:58
Trelew,59,AR,1612058459,55,-43.249,-65.3051,60.89,15.41,2021-01-31 02:00:59
Dingle,92,PH,1612058459,78,10.9995,122.6711,79.54,17.22,2021-01-31 02:00:59
Øksfjord,40,NO,1612058459,86,70.2396,22.3479,26.6,4.61,2021-01-31 02:00:59
Camacha,0,PT,1612058460,94,33.0833,-16.3333,57.2,4.72,2021-01-31 02:01:00
Ixtapa,1,MX,1612058460,78,20.7,-105.2,73.4,9.22,2021-01-31 02:01:00
Irituia,100,BR,1612058461,97,-1.7711,-47.4381,73.4,2.28,2021-01-31 02:01:01
Vila Franca do Campo,75,PT,1612058461,88,37.7167,-25.4333,63.0,16.11,2021-01-31 02:01:01
Dwārka,0,IN,1612058461,48,22.2394,68.9678,64.47,10.8,2021-01-31 02:01:01
Mpika,90,ZM,1612058462,90,-11.8343,31.4529,61.12,0.63,2021-01-31 02:01:02
Dali,1,CN,1612058462,67,25.7,100.1833,48.65,5.66,2021-01-31 02:01:02
Kutum,0,SD,1612058462,40,14.2,24.6667,51.17,3.69,2021-01-31 02:01:02
Saint-François,90,FR,1612058463,93,46.4154,3.9054,44.01,4.61,2021-01-31 02:01:03
Samarai,100,PG,1612058463,72,-10.6167,150.6667,85.77,16.04,2021-01-31 02:01:03
Aykino,100,RU,1612058464,98,62.2248,49.9922,26.24,11.72,2021-01-31 02:01:04
Amapá,67,BR,1612058464,98,1.0,-52.0,72.05,1.95,2021-01-31 02:01:04
Alamogordo,1,US,1612058464,17,32.8995,-105.9603,50.0,11.5,2021-01-31 02:01:04
Ordu,75,TR,1612058374,62,40.9086,37.6845,51.8,5.75,2021-01-31 01:59:34
Alot,0,IN,1612058465,41,23.7667,75.55,51.58,4.36,2021-01-31 02:01:05
Hof,100,DE,1612058465,91,50.3167,11.9167,24.01,5.01,2021-01-31 02:01:05
Sokoni,72,TZ,1612058465,81,-6.4333,39.55,80.46,13.13,2021-01-31 02:01:05
Matamoros,1,MX,1612058429,16,25.5333,-103.25,82.4,5.64,2021-01-31 02:00:29
Baltasi,94,RU,1612058466,96,56.3462,50.2062,18.52,10.76,2021-01-31 02:01:06
Saint-Augustin,100,CA,1612058466,92,51.226,-58.6502,28.17,18.32,2021-01-31 02:01:06
Krasnoyarskiy,73,RU,1612058466,96,51.965,59.8967,10.4,4.32,2021-01-31 02:01:06
Salalah,0,OM,1612058467,77,17.0151,54.0924,61.38,5.17,2021-01-31 02:01:07
Tomatlán,0,MX,1612058467,66,19.9333,-105.25,71.22,4.09,2021-01-31 02:01:07
Liwale,100,TZ,1612058467,96,-9.7667,37.9333,71.19,5.37,2021-01-31 02:01:07
Shar,100,KZ,1612058467,90,49.5886,81.0453,4.87,6.42,2021-01-31 02:01:07
Kupang,75,ID,1612058468,83,-10.1667,123.5833,82.4,18.41,2021-01-31 02:01:08
Pāsighāt,0,IN,1612058468,46,28.0667,95.3333,59.79,1.41,2021-01-31 02:01:08
Aktau,75,KZ,1612058468,86,43.65,51.2,33.8,8.95,2021-01-31 02:01:08
Ciudad Bolivar,10,VE,1612058468,75,8.1222,-63.5497,78.03,13.71,2021-01-31 02:01:08
Tétouan,100,MA,1612058469,77,35.5711,-5.3724,59.0,14.97,2021-01-31 02:01:09
Paita,7,PE,1612058469,71,-5.0892,-81.1144,76.28,15.01,2021-01-31 02:01:09
Sisophon,2,KH,1612058469,52,13.5859,102.9737,78.39,7.61,2021-01-31 02:01:09
Ust'-Uda,48,RU,1612058469,80,54.1742,103.0304,-33.38,4.9,2021-01-31 02:01:09
Buraidah,0,SA,1612058390,76,26.326,43.975,46.4,5.75,2021-01-31 01:59:50
Río Gallegos,0,AR,1612058429,41,-51.6226,-69.2181,57.2,10.36,2021-01-31 02:00:29
Manta,90,EC,1612058470,94,-0.95,-80.7333,77.0,4.61,2021-01-31 02:01:10
Hope,0,US,1612058451,69,33.6671,-93.5916,61.0,4.0,2021-01-31 02:00:51
Nantucket,1,US,1612058372,49,41.2835,-70.0995,19.99,14.97,2021-01-31 01:59:32
Asău,90,RO,1612058471,80,46.4333,26.4,37.0,14.97,2021-01-31 02:01:11
Denpasar,40,ID,1612058337,79,-8.65,115.2167,84.2,12.66,2021-01-31 01:58:57
Kropotkin,100,RU,1612058471,85,45.4375,40.5756,35.82,6.98,2021-01-31 02:01:11
Cochrane,1,CA,1612058408,54,51.1834,-114.4687,24.8,6.91,2021-01-31 02:00:08
Muzaffarabad,0,PK,1612058472,49,34.37,73.4711,44.01,5.73,2021-01-31 02:01:12
Sinnamary,100,GF,1612058472,85,5.3833,-52.95,77.88,14.94,2021-01-31 02:01:12
Novopokrovka,90,UA,1612058472,93,49.8425,36.5477,37.4,13.42,2021-01-31 02:01:12
Khovd,2,MN,1612058472,83,48.0056,91.6419,6.62,1.39,2021-01-31 02:01:12
Berdigestyakh,92,RU,1612058473,79,62.0989,126.6992,-41.71,2.1,2021-01-31 02:01:13
Paphos,75,CY,1612058473,82,34.7667,32.4167,62.6,12.66,2021-01-31 02:01:13
Oranjestad,20,AW,1612058352,73,12.524,-70.027,78.8,17.27,2021-01-31 01:59:12
Kitob,75,UZ,1612058473,37,39.0843,66.8332,53.6,6.91,2021-01-31 02:01:13
Wajir,9,KE,1612058473,71,1.7471,40.0573,71.02,13.22,2021-01-31 02:01:13
Cascais,85,PT,1612058474,83,38.6979,-9.4215,57.0,15.01,2021-01-31 02:01:14
Hvolsvollur,100,IS,1612058474,91,63.7533,-20.2243,20.91,7.54,2021-01-31 02:01:14
Cap Malheureux,3,MU,1612058474,85,-19.9842,57.6142,77.0,3.0,2021-01-31 02:01:14
Teya,0,RU,1612058475,77,60.3778,92.6267,-36.31,1.41,2021-01-31 02:01:15
Brigantine,1,US,1612058475,54,39.4101,-74.3646,30.0,8.75,2021-01-31 02:01:15
Anyang,50,CN,1612058475,51,36.0994,114.3289,43.86,3.24,2021-01-31 02:01:15
Pedreiras,100,BR,1612058476,94,-4.5688,-44.6003,74.23,1.05,2021-01-31 02:01:16
Mil'kovo,100,RU,1612058476,93,54.7167,158.6167,12.09,9.46,2021-01-31 02:01:16
Tilichiki,97,RU,1612058476,91,60.4667,166.1,-10.05,15.9,2021-01-31 02:01:16
Mataram,75,ID,1612058477,78,-8.5833,116.1167,82.4,9.22,2021-01-31 02:01:17
Ōarai,20,JP,1612058477,39,36.3167,140.6,44.6,5.75,2021-01-31 02:01:17
Mount Isa,61,AU,1612058477,23,-20.7333,139.5,100.4,11.5,2021-01-31 02:01:17
Capoterra,20,IT,1612058477,94,39.1763,8.9718,57.2,8.05,2021-01-31 02:01:17
Bambanglipuro,100,ID,1612058478,71,-7.95,110.2833,83.23,1.92,2021-01-31 02:01:18
Menongue,100,AO,1612058478,95,-14.6585,17.691,62.17,4.7,2021-01-31 02:01:18
Forsytheganj,100,BY,1612058478,98,52.6333,29.7333,23.25,8.55,2021-01-31 02:01:18
Camaçari,40,BR,1612058430,74,-12.6975,-38.3242,82.4,12.66,2021-01-31 02:00:30
Werda,100,BW,1612058479,66,-25.2667,23.2833,76.33,6.11,2021-01-31 02:01:19
Senneterre,40,CA,1612058479,84,48.3835,-77.2328,-7.6,3.44,2021-01-31 02:01:19
Phalia,0,PK,1612058480,54,32.4297,73.5775,45.1,2.48,2021-01-31 02:01:20
Rome,90,US,1612058480,79,43.2128,-75.4557,12.2,5.75,2021-01-31 02:01:20
Grass Valley,40,US,1612058480,70,39.2191,-121.0611,44.01,1.99,2021-01-31 02:01:20
Christchurch,0,NZ,1612058305,60,-43.5333,172.6333,68.0,20.71,2021-01-31 01:58:25
Vostok,4,RU,1612058481,84,46.4856,135.8833,-9.8,5.39,2021-01-31 02:01:21
Pittsburg,90,US,1612058481,58,38.028,-121.8847,57.2,5.44,2021-01-31 02:01:21
Gulmarg,0,IN,1612058481,81,34.049,74.3921,11.03,2.55,2021-01-31 02:01:21
Aquiraz,20,BR,1612058481,83,-3.9014,-38.3911,80.6,10.36,2021-01-31 02:01:21
Port Hardy,90,CA,1612058482,87,50.6996,-127.4199,46.4,13.8,2021-01-31 02:01:22
Iskateley,99,RU,1612058482,92,67.6803,53.1512,0.32,11.14,2021-01-31 02:01:22
Maniwaki,0,CA,1612058482,72,46.3834,-75.966,3.2,6.91,2021-01-31 02:01:22
Nuuk,20,GL,1612058482,86,64.1835,-51.7216,17.6,12.66,2021-01-31 02:01:22
Ambilobe,0,MG,1612058483,93,-13.2,49.05,72.32,2.21,2021-01-31 02:01:23
Okhotsk,0,RU,1612058483,80,59.3833,143.3,-7.29,17.6,2021-01-31 02:01:23
Cocobeach,75,GA,1612058483,94,1.0002,9.5823,73.4,3.44,2021-01-31 02:01:23
Bilma,0,NE,1612058484,32,18.6853,12.9164,57.52,3.87,2021-01-31 02:01:24
Brae,40,GB,1612058484,93,60.3964,-1.353,33.8,4.61,2021-01-31 02:01:24
Dharmadam,3,IN,1612058484,71,11.7833,75.4333,75.06,4.9,2021-01-31 02:01:24
Jaqué,83,PA,1612058484,77,7.5175,-78.1703,78.96,7.67,2021-01-31 02:01:24
Havøysund,75,NO,1612058485,86,70.9963,24.6622,26.6,11.5,2021-01-31 02:01:25
Tripoli,0,LY,1612058311,40,32.8752,13.1875,63.18,16.26,2021-01-31 01:58:31
Oudtshoorn,0,ZA,1612058485,94,-33.5907,22.2014,60.8,3.44,2021-01-31 02:01:25
High Level,40,CA,1612058486,84,58.5169,-117.136,-4.0,3.2,2021-01-31 02:01:26
Deputatsky,100,RU,1612058486,89,69.3,139.9,-24.75,1.79,2021-01-31 02:01:26
Naziya,62,RU,1612058486,74,59.8,31.3833,25.0,5.55,2021-01-31 02:01:26
Qandala,15,SO,1612058486,70,11.472,49.8728,69.76,2.33,2021-01-31 02:01:26
Mugumu,50,TZ,1612058486,88,-1.85,34.7,58.06,4.74,2021-01-31 02:01:26
Eureka,90,US,1612058487,87,40.8021,-124.1637,53.01,4.61,2021-01-31 02:01:27
Olonets,100,RU,1612058487,98,60.9847,32.9698,20.17,4.92,2021-01-31 02:01:27
Sahuaripa,0,MX,1612058487,39,29.05,-109.2333,60.3,1.34,2021-01-31 02:01:27
Bontang,100,ID,1612058487,85,0.1333,117.5,77.99,12.53,2021-01-31 02:01:27
